timestamp,mode,hostname,node_cpu_seconds_total,node_filesystem_avail_bytes,node_filesystem_size_bytes,node_disk_read_bytes_total,node_disk_written_bytes_total,node_network_receive_bytes_total,node_network_receive_drop_total,node_network_receive_errs_total,node_network_transmit_packets_total,node_vmstat_pgmajfault,node_memory_MemAvailable_bytes,node_memory_MemTotal_bytes,node_forks_total,node_intr_total,node_load1,node_load5,node_load15,node_sockstat_TCP_alloc,node_sockstat_TCP_inuse,node_sockstat_TCP_mem,node_sockstat_TCP_mem_bytes,node_sockstat_UDP_inuse,node_sockstat_UDP_mem,node_sockstat_sockets_used,node_netstat_Tcp_CurrEstab,node_filefd_allocated,mmap,munmap,accept,brk,bind,connect,chdir,clone,close,kill,listen,mkdir,open,poll,read,rename,recvfrom,select,socket,sendto,write
2024-11-15 15:22:29,normal_traffic,unknown,342194.50999999995,223170877440,248547655680,1364930048,1397966848,66112150654,0,0,198700995,7384,13512609792,16440418304,37213,86662338,2.15,2.33,2.25,11,5,1543,6320128,5,256,1353,5,14296,801,115,0,127,1141,324,4,62,324721,66,0,6,0,71317117,0,4,13859819,0,1829,13812210,0
2024-11-15 15:22:29,normal_traffic,unknown,318790.62,205938169856,230966169600,1496346112,3238712320,290844695667,0,0,887324896,6403,14089277440,16440193024,52753,345189574,2.45,2.45,2.34,11,6,1137,4657152,5,512,838,5,8632,1373,107,0,55,831,16793,5,254,252070,60,0,12,0,50330528,0,13,9767791,0,16847,9731380,0
2024-11-15 15:22:32,normal_traffic,unknown,315626.95000000007,208018665472,232610275328,1325872128,3558970368,302579787316,0,0,909841566,7516,13076283392,16440401920,66549,359804304,2.31,2.3,2.28,11,5,1711,7008256,5,768,1362,5,16072,39457,6309,0,4464,1205,865,114,5938,441629,2606,0,90,0,76778356,0,83,14967995,0,7151,14873764,0
2024-11-15 15:22:33,normal_traffic,unknown,342264.32999999996,223170877440,248547655680,1364930048,1397966848,66217976807,0,0,199019381,7384,13513506816,16440418304,37221,86786209,2.14,2.33,2.25,11,5,1543,6320128,5,256,1356,5,14296,801,115,0,127,1141,324,4,62,325298,66,0,6,0,71431358,0,4,13882122,0,1831,13834418,0
2024-11-15 15:22:33,normal_traffic,unknown,318860.36,205938169856,230966169600,1496346112,3238712320,290945701114,0,0,887648229,6403,14089912320,16440193024,52761,345308149,2.49,2.46,2.34,11,6,1137,4657152,5,512,836,5,8632,1373,107,0,55,837,16793,5,254,253043,60,0,12,0,50445848,0,13,9790507,0,16853,9754054,0
2024-11-15 15:22:36,normal_traffic,unknown,315696.88999999996,208018665472,232610275328,1325872128,3559040000,302689568883,0,0,910171851,7516,13076987904,16440401920,66557,359934168,2.28,2.3,2.27,11,5,1711,7008256,5,768,1359,5,16072,39458,6312,0,4464,1205,865,114,5938,441709,2606,0,90,0,76896920,0,83,14991261,0,7160,14896928,0
2024-11-15 15:22:37,normal_traffic,unknown,342334.0999999999,223170877440,248547655680,1364930048,1397966848,66325959542,0,0,199344253,7384,13517193216,16440418304,37229,86914711,2.21,2.34,2.26,11,5,1287,5271552,5,256,1353,5,14296,801,115,0,127,1145,324,4,62,326098,66,0,6,0,71547506,0,4,13904942,0,1835,13857010,0
2024-11-15 15:22:37,normal_traffic,unknown,318930.13999999996,205938169856,230966169600,1496346112,3238712320,291048487845,0,0,887977269,6403,14089506816,16440193024,52769,345434215,2.45,2.45,2.34,11,6,1137,4657152,5,512,837,5,8632,1373,107,0,55,839,16793,5,254,253541,60,0,12,0,50563817,0,13,9813642,0,16855,9776967,0
2024-11-15 15:22:40,normal_traffic,unknown,315766.74,208018665472,232610275328,1325872128,3559040000,302797748758,0,0,910497330,7516,13081133056,16440401920,66565,360058288,2.26,2.29,2.27,11,5,1967,8056832,5,768,1362,5,16072,39459,6314,0,4464,1208,865,114,5938,442125,2606,0,90,0,77014289,0,83,15013775,0,7173,14919461,0
2024-11-15 15:22:41,normal_traffic,unknown,342403.8399999999,223170877440,248547655680,1364930048,1397966848,66431860397,0,0,199662867,7384,13515067392,16440418304,37237,87047937,2.21,2.34,2.26,11,5,1287,5271552,5,256,1355,5,14296,801,115,0,127,1146,324,4,62,326835,66,0,6,0,71661814,0,4,13927147,0,1836,13879069,0
2024-11-15 15:22:41,normal_traffic,unknown,318999.29,205938169856,230966169600,1496346112,3238749184,291151143108,0,0,888305897,6403,14090252288,16440193024,52777,345558640,2.41,2.45,2.34,11,6,1137,4657152,5,512,836,5,8632,1373,107,0,55,839,16793,5,254,253841,60,0,12,0,50682172,0,13,9836494,0,16857,9799762,0
2024-11-15 15:22:44,normal_traffic,unknown,315836.73,208018665472,232610275328,1325872128,3559040000,302907156266,0,0,910826495,7516,13080166400,16440401920,66573,360191792,2.32,2.31,2.28,11,5,1711,7008256,5,768,1359,5,16072,39460,6314,0,4464,1211,865,114,5938,442777,2606,0,90,0,77132284,0,83,15036722,0,7179,14942218,0
2024-11-15 15:22:45,normal_traffic,unknown,342473.62999999995,223170877440,248547655680,1364930048,1397966848,66536232781,0,0,199976880,7384,13516210176,16440418304,37245,87174004,2.19,2.33,2.26,11,5,1031,4222976,5,256,1356,5,14256,801,115,0,127,1148,324,4,62,327885,66,0,6,0,71774292,0,4,13949016,0,1840,13900714,0
2024-11-15 15:22:45,normal_traffic,unknown,319068.52,205938157568,230966169600,1496346112,3238749184,291251356874,0,0,888626703,6403,14092509184,16440193024,52785,345694754,2.38,2.44,2.34,11,6,1137,4657152,5,512,839,5,8632,1373,107,0,55,839,16793,5,254,254407,60,0,12,0,50797247,0,13,9858897,0,16858,9822049,0
2024-11-15 15:22:48,normal_traffic,unknown,315906.71,208018665472,232610275328,1325872128,3559040000,303017091159,0,0,911157249,7516,13084811264,16440401920,66581,360312527,2.32,2.31,2.28,11,5,1711,7008256,5,768,1359,5,16032,39464,6322,0,4464,1211,865,114,5938,443209,2606,0,90,0,77251301,0,83,15059816,0,7185,14965092,0
2024-11-15 15:22:49,normal_traffic,unknown,342543.34,223170877440,248547655680,1364930048,1397966848,66641096871,0,0,200292371,7384,13517148160,16440418304,37253,87300403,2.17,2.33,2.25,11,5,1287,5271552,5,256,1355,5,14256,801,115,0,127,1150,324,4,62,328041,66,0,6,0,71887698,0,4,13971180,0,1840,13922672,0
2024-11-15 15:22:49,normal_traffic,unknown,319138.06,205938157568,230966169600,1496346112,3238786048,291351780732,0,0,888948185,6403,14095892480,16440193024,52793,345827849,2.38,2.44,2.34,11,6,1393,5705728,5,512,838,5,8632,1377,107,0,55,840,16793,5,254,254778,60,0,12,0,50912917,0,13,9881326,0,16859,9844230,0
2024-11-15 15:22:52,normal_traffic,unknown,315976.63000000006,208018661376,232610275328,1325872128,3559568384,303126568567,0,0,911486628,7516,13082058752,16440401920,66647,360436932,2.45,2.33,2.29,11,5,1455,5959680,5,768,1362,5,16072,39471,6342,0,4464,1217,865,114,5938,444180,2606,0,90,0,77369335,0,83,15082456,0,7201,14988235,0
2024-11-15 15:22:53,normal_traffic,unknown,342613.17,223170877440,248547655680,1364930048,1397966848,66747638632,0,0,200612913,7384,13514313728,16440418304,37261,87432783,2.24,2.34,2.26,11,5,1287,5271552,5,256,1355,5,14256,801,115,0,127,1151,324,4,62,329025,66,0,6,0,72002258,0,4,13993357,0,1842,13944997,0
2024-11-15 15:22:53,normal_traffic,unknown,319207.51,205938157568,230966169600,1496346112,3238810624,291453116243,0,0,889272576,6403,14098255872,16440193024,52802,345953384,2.51,2.46,2.35,11,6,1393,5705728,5,512,836,5,8632,1377,107,0,55,845,16793,5,254,255487,60,0,12,0,51028958,0,13,9904128,0,16864,9866888,0
2024-11-15 15:22:56,normal_traffic,unknown,316046.43999999994,208018661376,232610275328,1325872128,3559629824,303233137278,0,0,911807254,7516,13078355968,16440401920,66655,360559637,2.42,2.33,2.28,11,5,1711,7008256,5,768,1362,5,16072,39757,6372,0,4490,1220,866,115,5974,445121,2609,0,91,0,77483946,0,83,15104685,0,7212,15010327,0
2024-11-15 15:22:57,normal_traffic,unknown,342682.92000000004,223170877440,248547655680,1364930048,1397966848,66853145729,0,0,200930342,7384,13512228864,16440418304,37269,87555286,2.3,2.35,2.26,11,5,1031,4222976,5,256,1356,5,14256,801,115,0,127,1155,324,4,62,329846,66,0,6,0,72116093,0,4,14015383,0,1846,13967274,0
2024-11-15 15:22:57,normal_traffic,unknown,319277.12,205938157568,230966169600,1496346112,3238810624,291555303971,0,0,889599706,6403,14098178048,16440193024,52810,346074088,2.55,2.47,2.35,11,6,1137,4657152,5,512,836,5,8632,1377,107,0,55,848,16793,5,254,256422,60,0,12,0,51146161,0,13,9926776,0,16869,9889604,0
2024-11-15 15:23:00,normal_traffic,unknown,316116.41,208018661376,232610275328,1325872128,3559629824,303343662651,0,0,912139779,7516,13078736896,16440401920,66663,360686959,2.46,2.34,2.29,11,5,1455,5959680,5,768,1362,5,16072,39758,6377,0,4490,1225,866,115,5974,445571,2609,0,91,0,77603368,0,83,15128005,0,7226,15033341,0
2024-11-15 15:23:01,normal_traffic,unknown,342752.57999999996,223170877440,248547655680,1364930048,1397966848,66956383125,0,0,201240938,7384,13512863744,16440418304,37277,87684538,2.3,2.35,2.26,11,5,775,3174400,5,256,1355,5,14256,801,115,0,127,1156,324,4,62,330471,66,0,6,0,72227359,0,4,14037168,0,1850,13988761,0
2024-11-15 15:23:01,normal_traffic,unknown,319346.54999999993,205938157568,230966169600,1496346112,3238810624,291654907438,0,0,889918553,6403,14101372928,16440193024,52818,346199519,2.59,2.48,2.35,11,6,1137,4657152,5,512,836,5,8632,1377,107,0,55,850,16795,5,254,257146,60,0,12,0,51260371,0,13,9949299,0,16871,9911696,0
2024-11-15 15:23:04,normal_traffic,unknown,316186.38,208018661376,232610275328,1325872128,3559629824,303452900638,0,0,912468433,7516,13077475328,16440401920,66671,360810871,2.43,2.33,2.29,11,5,1455,5959680,5,768,1362,5,16072,39759,6377,0,4490,1228,866,115,5974,446766,2609,0,91,0,77720766,0,83,15150772,0,7248,15056277,0
2024-11-15 15:23:05,normal_traffic,unknown,342822.31999999995,223170877440,248547655680,1364930048,1397966848,67062542577,0,0,201560334,7384,13515505664,16440418304,37285,87812113,2.28,2.34,2.26,11,5,519,2125824,5,256,1356,5,14256,801,115,0,127,1158,324,4,62,331157,66,0,6,0,72342255,0,4,14059303,0,1850,14010904,0
2024-11-15 15:23:05,normal_traffic,unknown,319415.87000000005,205938157568,230966169600,1496346112,3238822912,291757315022,0,0,890246388,6403,14098436096,16440193024,52826,346323224,2.54,2.47,2.35,11,6,1393,5705728,5,512,836,5,8632,1377,107,0,55,854,16795,5,254,257988,60,0,12,0,51377946,0,13,9971978,0,16876,9934416,0
2024-11-15 15:23:08,normal_traffic,unknown,316256.32000000007,208018649088,232610275328,1325872128,3559695360,303561233136,0,0,912794359,7516,13076963328,16440401920,66679,360939169,2.43,2.33,2.29,11,5,1711,7008256,5,768,1359,5,16072,39762,6387,0,4490,1230,866,115,5974,447718,2609,0,91,0,77837233,0,83,15173561,0,7258,15079001,0
2024-11-15 15:23:09,normal_traffic,unknown,342892.16,223170877440,248547655680,1364930048,1397966848,67170105281,0,0,201883950,7384,13511671808,16440418304,37293,87939415,2.26,2.34,2.26,11,5,775,3174400,5,256,1356,5,14256,801,115,0,127,1160,324,4,62,331627,66,0,6,0,72458498,0,4,14081780,0,1851,14033379,0
2024-11-15 15:23:09,normal_traffic,unknown,319485.48999999993,205938157568,230966169600,1496346112,3238822912,291860707143,0,0,890577371,6403,14097813504,16440193024,52834,346455585,2.54,2.47,2.35,11,6,1393,5705728,5,512,838,5,8632,1377,107,0,55,856,16795,5,254,258558,60,0,12,0,51496827,0,13,9995043,0,16878,9957433,0
2024-11-15 15:23:12,normal_traffic,unknown,316326.3,208018649088,232610275328,1325872128,3559719936,303671314753,0,0,913125550,7516,13074010112,16440401920,66687,361062322,2.39,2.33,2.28,11,5,1711,7008256,5,768,1359,5,16072,39765,6389,0,4490,1232,866,115,5974,448225,2609,0,91,0,77955793,0,83,15196668,0,7265,15102282,0
2024-11-15 15:23:13,normal_traffic,unknown,342961.96,223170877440,248547655680,1364930048,1397966848,67277468598,0,0,202206968,7384,13510172672,16440418304,37301,88069476,2.32,2.35,2.26,11,5,775,3174400,5,256,1356,5,14256,801,115,0,127,1168,324,4,62,332804,66,0,6,0,72574309,0,4,14104088,0,1861,14055707,0
2024-11-15 15:23:13,normal_traffic,unknown,319555.15,205938157568,230966169600,1496346112,3239011328,291963315162,0,0,890905839,6403,14096023552,16440193024,52842,346574231,2.5,2.47,2.35,11,6,1393,5705728,5,512,836,5,8632,1377,107,0,55,856,16795,5,254,258911,60,0,12,0,51614566,0,13,10018042,0,16879,9980561,0
2024-11-15 15:23:16,normal_traffic,unknown,316396.1899999999,208018644992,232610275328,1325872128,3559785472,303779978825,0,0,913452480,7516,13080322048,16440401920,66752,361185488,2.44,2.34,2.29,11,5,1711,7008256,5,768,1362,5,16112,39768,6392,0,4490,1233,866,115,5974,448835,2609,0,91,0,78073368,0,83,15219481,0,7273,15124882,0
2024-11-15 15:23:17,normal_traffic,unknown,343031.69000000006,223170877440,248547655680,1364930048,1397966848,67379889189,0,0,202515107,7384,13514686464,16440418304,37309,88193380,2.29,2.34,2.26,11,5,775,3174400,5,256,1356,5,14296,801,115,0,127,1170,324,4,62,333359,66,0,6,0,72684832,0,4,14125473,0,1864,14077316,0
2024-11-15 15:23:17,normal_traffic,unknown,319624.74,205938157568,230966169600,1496346112,3239011328,292066067641,0,0,891234778,6403,14096150528,16440193024,52850,346693197,2.46,2.46,2.35,11,6,1393,5705728,5,512,836,5,8632,1378,107,0,55,856,16795,5,254,259275,60,0,12,0,51732896,0,13,10040864,0,16880,10003458,0
2024-11-15 15:23:20,normal_traffic,unknown,316466.01,208018644992,232610275328,1325872128,3559785472,303887535070,0,0,913776072,7516,13085081600,16440401920,66760,361312845,2.4,2.33,2.29,11,5,1711,7008256,5,768,1362,5,16112,40114,6431,0,4532,1234,871,116,6022,449391,2612,0,91,0,78188950,0,85,15242174,0,7285,15147284,0
2024-11-15 15:23:21,normal_traffic,unknown,343101.6,223170877440,248547655680,1364930048,1397966848,67488077122,0,0,202840609,7384,13516320768,16440418304,37317,88315392,2.29,2.34,2.26,11,5,775,3174400,5,256,1356,5,14296,801,115,0,127,1171,324,4,62,333797,66,0,6,0,72801944,0,4,14147887,0,1865,14099972,0
2024-11-15 15:23:21,normal_traffic,unknown,319694.27,205938157568,230966169600,1496346112,3239011328,292166466701,0,0,891556182,6403,14095446016,16440193024,52858,346817691,2.42,2.45,2.35,11,6,1649,6754304,5,512,836,5,8632,1378,107,0,55,856,16795,5,254,259303,60,0,12,0,51848663,0,13,10063084,0,16880,10026176,0
2024-11-15 15:23:24,normal_traffic,unknown,316536.01000000007,208018644992,232610275328,1325872128,3559797760,303996379836,0,0,914103540,7516,13084688384,16440401920,66768,361435176,2.45,2.34,2.29,11,5,1711,7008256,5,768,1359,5,16112,40114,6431,0,4532,1237,871,116,6022,449805,2612,0,91,0,78306295,0,85,15265132,0,7295,15170137,0
2024-11-15 15:23:25,normal_traffic,unknown,343171.31000000006,223170877440,248547655680,1364930048,1397966848,67594298652,0,0,203160190,7384,13512077312,16440418304,37325,88441665,2.27,2.34,2.26,11,5,1031,4222976,5,256,1356,5,14296,801,115,0,127,1172,324,4,62,334380,66,0,6,0,72916718,0,4,14170116,0,1867,14122117,0
2024-11-15 15:23:25,normal_traffic,unknown,319763.78,205938157568,230966169600,1496346112,3239011328,292267068299,0,0,891878225,6403,14099582976,16440193024,52866,346948605,2.55,2.48,2.36,11,6,1649,6754304,5,512,838,5,8632,1378,107,0,55,860,16795,5,254,260064,60,0,12,0,51963767,0,13,10085596,0,16883,10048714,0
2024-11-15 15:23:28,normal_traffic,unknown,316605.93999999994,208018644992,232610275328,1325872128,3559822336,304104286490,0,0,914428187,7516,13080649728,16440401920,66776,361561088,2.45,2.34,2.29,11,5,1711,7008256,5,768,1361,5,16112,40114,6431,0,4532,1238,871,116,6022,450358,2612,0,91,0,78422801,0,85,15287794,0,7300,15192892,0
2024-11-15 15:23:29,normal_traffic,unknown,343241.1000000001,223170877440,248547655680,1364930048,1397966848,67698847988,0,0,203474736,7384,13511868416,16440418304,37333,88568106,2.33,2.35,2.27,11,5,1031,4222976,5,256,1356,5,14296,801,115,0,127,1174,324,4,62,335172,66,0,6,0,73029514,0,4,14192046,0,1867,14143988,0
2024-11-15 15:23:29,normal_traffic,unknown,319833.3,205938157568,230966169600,1496346112,3239011328,292366244876,0,0,892195713,6403,14094598144,16440193024,52874,347072559,2.55,2.48,2.36,11,6,1649,6754304,5,512,836,5,8632,1378,107,0,55,860,16795,5,254,260611,60,0,12,0,52077848,0,13,10107680,0,16886,10070808,0
2024-11-15 15:23:32,normal_traffic,unknown,316675.95,208018644992,232610275328,1325872128,3559822336,304214273368,0,0,914759093,7516,13084196864,16440401920,66784,361691909,2.42,2.34,2.29,11,5,1711,7008256,5,768,1359,5,16112,40115,6435,0,4532,1240,871,116,6022,451095,2612,0,91,0,78541479,0,85,15310947,0,7320,15215680,0
2024-11-15 15:23:33,normal_traffic,unknown,343310.38000000006,223170877440,248547655680,1364930048,1397979136,67806010585,0,0,203797148,7384,13511880704,16440418304,37341,88689325,2.38,2.36,2.27,11,5,775,3174400,5,256,1356,5,14296,801,115,0,127,1176,324,4,62,335500,66,0,6,0,73145608,0,4,14214583,0,1870,14166273,0
2024-11-15 15:23:33,normal_traffic,unknown,319902.76,205938157568,230966169600,1496346112,3239011328,292466162465,0,0,892515574,6403,14097989632,16440193024,52882,347200485,2.66,2.5,2.37,11,6,1649,6754304,5,512,836,5,8632,1378,107,0,55,861,16795,5,254,260956,60,0,12,0,52193020,0,13,10129940,0,16887,10092975,0
2024-11-15 15:23:36,normal_traffic,unknown,316745.69,208018644992,232610275328,1325872128,3559822336,304320961449,0,0,915080077,7516,13087182848,16440401920,66792,361817510,2.38,2.33,2.29,11,5,1711,7008256,5,768,1362,5,16112,40116,6437,0,4532,1241,871,116,6022,451532,2612,0,91,0,78656842,0,85,15333247,0,7329,15238146,0
2024-11-15 15:23:37,normal_traffic,unknown,343380.23000000004,223170877440,248547655680,1364930048,1397979136,67914855901,0,0,204124622,7384,13508345856,16440418304,37349,88811564,2.35,2.35,2.27,11,5,775,3174400,5,256,1355,5,14296,801,115,0,127,1178,324,4,62,335822,66,0,6,0,73263156,0,4,14237352,0,1871,14189156,0
2024-11-15 15:23:37,normal_traffic,unknown,319972.32,205938157568,230966169600,1496346112,3239011328,292566636883,0,0,892837213,6403,14097182720,16440193024,52890,347328011,2.69,2.51,2.37,11,6,1649,6754304,5,512,837,5,8632,1378,107,0,55,863,16795,5,254,261335,60,0,12,0,52308650,0,13,10152535,0,16888,10115316,0
2024-11-15 15:23:40,normal_traffic,unknown,316815.54999999993,208018640896,232610275328,1325872128,3559822336,304428301687,0,0,915403019,7516,13083627520,16440401920,66858,361942915,2.35,2.33,2.28,11,5,1967,8056832,5,768,1362,5,16112,40116,6437,0,4532,1241,871,116,6022,451964,2612,0,91,0,78772821,0,85,15356003,0,7340,15260446,0
2024-11-15 15:23:41,normal_traffic,unknown,343450.0200000001,223170877440,248547655680,1364930048,1397979136,68023074858,0,0,204450207,7384,13511593984,16440418304,37357,88936627,2.35,2.35,2.27,11,5,519,2125824,5,256,1355,5,14336,801,115,0,127,1179,324,4,62,336174,66,0,6,0,73379964,0,4,14260085,0,1873,14212138,0
2024-11-15 15:23:41,normal_traffic,unknown,320041.93000000005,205938157568,230966169600,1496346112,3239011328,292669142613,0,0,893165358,6403,14096228352,16440193024,52898,347453244,2.71,2.52,2.37,11,6,1393,5705728,5,512,836,5,8632,1378,107,0,55,865,16795,5,254,262070,60,0,12,0,52426240,0,13,10175486,0,16889,10137893,0
2024-11-15 15:23:44,normal_traffic,unknown,316885.61999999994,208018640896,232610275328,1325872128,3559822336,304539531958,0,0,915737668,7516,13081522176,16440401920,66866,362071247,2.32,2.32,2.28,11,5,1967,8056832,5,768,1359,5,16072,40475,6485,0,4579,1241,876,116,6089,452984,2614,0,93,0,78892200,0,85,15379428,0,7359,15283348,0
2024-11-15 15:23:45,normal_traffic,unknown,343519.76999999996,223170877440,248547655680,1364930048,1397979136,68128859327,0,0,204768476,7384,13513732096,16440418304,37365,89063682,2.32,2.35,2.27,11,5,519,2125824,5,256,1356,5,14336,801,115,0,127,1180,324,4,62,336923,66,0,6,0,73494355,0,4,14282096,0,1878,14234095,0
2024-11-15 15:23:45,normal_traffic,unknown,320111.52,205938157568,230966169600,1496346112,3239011328,292771319750,0,0,893492448,6403,14097739776,16440193024,52906,347571762,2.66,2.51,2.37,11,6,1137,4657152,5,512,836,5,8632,1378,107,0,55,866,16795,5,254,262752,60,0,12,0,52543515,0,13,10198444,0,16890,10160521,0
2024-11-15 15:23:48,normal_traffic,unknown,316955.51,208018640896,232610275328,1325872128,3560461312,304649547438,0,0,916068659,7516,13082374144,16440401920,66874,362198639,2.32,2.32,2.28,11,5,1967,8056832,5,768,1359,5,16072,40475,6488,0,4579,1242,876,116,6089,453502,2614,0,93,0,79010818,0,85,15402601,0,7372,15306440,0
2024-11-15 15:23:49,normal_traffic,unknown,343589.58,223170877440,248547655680,1364930048,1397995520,68235182023,0,0,205088357,7384,13516238848,16440418304,37373,89192634,2.46,2.37,2.28,11,5,775,3174400,5,256,1356,5,14336,801,115,0,127,1184,324,4,62,337847,66,0,6,0,73609091,0,4,14304429,0,1881,14256070,0
2024-11-15 15:23:49,normal_traffic,unknown,320181.12,205938157568,230966169600,1496346112,3239011328,292873377012,0,0,893819151,6403,14095802368,16440193024,52914,347694381,2.66,2.51,2.37,11,6,1137,4657152,5,512,836,5,8632,1378,107,0,55,866,16795,5,254,262989,60,0,12,0,52660855,0,13,10221513,0,16891,10183324,0
2024-11-15 15:23:52,normal_traffic,unknown,317025.43000000005,208018640896,232610275328,1325872128,3560477696,304759293093,0,0,916398841,7516,13084495872,16440401920,66882,362321783,2.3,2.32,2.28,11,5,1711,7008256,5,768,1362,5,16072,40476,6493,0,4579,1246,876,116,6089,454740,2614,0,93,0,79128971,0,85,15425631,0,7385,15329136,0
2024-11-15 15:23:53,normal_traffic,unknown,343659.27999999997,223170877440,248547655680,1364930048,1397995520,68339562938,0,0,205402393,7384,13513302016,16440418304,37382,89313263,2.5,2.39,2.28,11,5,775,3174400,5,256,1355,5,14336,801,115,0,127,1185,324,4,62,338205,66,0,6,0,73721705,0,4,14326514,0,1881,14277903,0
2024-11-15 15:23:53,normal_traffic,unknown,320250.75,205938157568,230966169600,1496346112,3239011328,292973653918,0,0,894140151,6403,14095511552,16440193024,52922,347819603,2.6,2.5,2.37,11,6,1137,4657152,5,512,836,5,8632,1378,107,0,55,868,16795,5,254,263371,60,0,12,0,52775706,0,13,10244201,0,16893,10205809,0
2024-11-15 15:23:56,normal_traffic,unknown,317095.46,208018640896,232610275328,1325872128,3560477696,304868381760,0,0,916727049,7516,13084696576,16440401920,66890,362446252,2.27,2.31,2.28,11,5,1711,7008256,5,768,1362,5,16072,40481,6494,0,4579,1246,876,116,6089,455364,2614,0,93,0,79246833,0,85,15448403,0,7398,15352015,0
2024-11-15 15:23:57,normal_traffic,unknown,343729.1400000001,223170877440,248547655680,1364930048,1397995520,68446740581,0,0,205724848,7384,13513629696,16440418304,37390,89440025,2.46,2.38,2.28,11,5,775,3174400,5,256,1354,5,14336,801,115,0,127,1187,324,4,62,338557,66,0,6,0,73837668,0,4,14349151,0,1883,14300200,0
2024-11-15 15:23:57,normal_traffic,unknown,320320.2300000001,205938157568,230966169600,1496346112,3239011328,293074801387,0,0,894463946,6403,14090498048,16440193024,52930,347937612,2.56,2.49,2.36,11,6,1137,4657152,5,512,839,5,8632,1378,107,0,55,868,16795,5,254,263663,60,0,12,0,52892063,0,13,10266859,0,16893,10228507,0
2024-11-15 15:24:00,normal_traffic,unknown,317165.30000000005,208018640896,232610275328,1325872128,3560477696,304975008730,0,0,917047847,7516,13083811840,16440401920,66898,362570469,2.33,2.32,2.28,11,5,1199,4911104,5,768,1362,5,16112,40481,6494,0,4579,1247,876,116,6089,455864,2614,0,93,0,79362105,0,85,15470771,0,7410,15374191,0
2024-11-15 15:24:01,normal_traffic,unknown,343798.88000000006,223170877440,248547655680,1364930048,1397995520,68552026382,0,0,206041608,7384,13511352320,16440418304,37398,89570153,2.46,2.38,2.28,11,5,775,3174400,5,256,1356,5,14336,801,115,0,127,1190,324,4,62,339355,66,0,6,0,73951129,0,4,14371328,0,1886,14322159,0
2024-11-15 15:24:01,normal_traffic,unknown,320390.05,205938157568,230966169600,1496346112,3239011328,293177791374,0,0,894793638,6403,14091665408,16440193024,52938,348060570,2.59,2.5,2.37,11,6,1137,4657152,5,512,837,5,8632,1378,107,0,55,872,16795,5,254,264275,60,0,12,0,53010469,0,13,10289992,0,16898,10251242,0
2024-11-15 15:24:04,normal_traffic,unknown,317235.35000000003,208018640896,232610275328,1325872128,3560477696,305083091981,0,0,917373030,7516,13085982720,16440401920,66906,362695819,2.47,2.35,2.29,11,5,1199,4911104,5,768,1362,5,16112,40483,6496,0,4579,1249,876,116,6089,456294,2614,0,93,0,79479010,0,85,15493341,0,7427,15396942,0
2024-11-15 15:24:05,normal_traffic,unknown,343868.72000000003,223170877440,248547655680,1364930048,1398003712,68659749861,0,0,206365711,7384,13509906432,16440418304,37406,89702292,2.42,2.37,2.28,11,5,775,3174400,5,256,1356,5,14296,801,115,0,127,1194,324,4,62,339696,66,0,6,0,74067998,0,4,14393771,0,1891,14344669,0
2024-11-15 15:24:05,normal_traffic,unknown,320459.68000000005,205938157568,230966169600,1496346112,3239011328,293280620745,0,0,895122822,6403,14091145216,16440193024,52946,348188266,2.62,2.51,2.37,11,6,1137,4657152,5,512,836,5,8632,1378,107,0,55,878,16795,5,254,265210,60,0,12,0,53128412,0,13,10312722,0,16907,10274138,0
2024-11-15 15:24:08,normal_traffic,unknown,317305.2,208018640896,232610275328,1325872128,3560477696,305190795449,0,0,917697066,7516,13087424512,16440401920,66973,362824332,2.47,2.35,2.29,11,5,1455,5959680,5,768,1362,5,16112,40486,6496,0,4579,1250,876,116,6089,456661,2614,0,93,0,79595354,0,85,15516042,0,7437,15419499,0
2024-11-15 15:24:09,normal_traffic,unknown,343938.56000000006,223170877440,248547655680,1364930048,1398003712,68766116644,0,0,206685724,7384,13511282688,16440418304,37414,89827681,2.39,2.37,2.28,11,5,1031,4222976,5,256,1356,5,14296,801,115,0,127,1196,324,4,62,340338,66,0,6,0,74182599,0,4,14416121,0,1893,14367062,0
2024-11-15 15:24:09,normal_traffic,unknown,320529.29000000004,205938157568,230966169600,1496346112,3239011328,293382151498,0,0,895447846,6403,14091341824,16440193024,52954,348316729,2.62,2.51,2.37,11,6,1137,4657152,5,512,837,5,8632,1378,107,0,55,880,16795,5,254,265755,60,0,12,0,53245145,0,13,10335409,0,16913,10296670,0
2024-11-15 15:24:12,normal_traffic,unknown,317375.08,208018640896,232610275328,1325872128,3560526848,305299810383,0,0,918025054,7516,13089456128,16440401920,66981,362953291,2.43,2.34,2.29,11,5,1455,5959680,5,768,1362,5,16112,40896,6549,0,4622,1251,883,118,6144,457986,2644,0,95,0,79712218,0,86,15538645,0,7451,15442038,0
2024-11-15 15:24:13,normal_traffic,unknown,344007.95,223170877440,248547655680,1364930048,1398048768,68875715203,0,0,207015464,7384,13513113600,16440418304,37422,89952471,2.36,2.36,2.27,11,5,1287,5271552,5,256,1355,5,14296,801,115,0,127,1196,324,4,62,340408,66,0,6,0,74301267,0,4,14439168,0,1898,14390077,0
